# SDSS Spec efficiency for SIM = G10smear 
#
# EFF(r)  = 1               (r < 20.3456) 
# EFF(r)  = 1/[ 1 + (r-20.3456)]**0.930191  (r > 20.3456) 
# EFF(g-r)= Gauss[ (g - r + -0.0422527), sig=-0.339447 ] 
# SPECEFF = EFF(r) x EFF(g-r) 
#

NVAR: 2
VARNAMES:  REDSHIFT  SPECEFF  # ensure 100% eff at low redshift 
SPECEFF:  0.00  1.000 
SPECEFF:  0.10  1.000 


NVAR: 3
VARNAMES:    g-r    r    SPECEFF
SPECEFF:    1.67  23.15   0.0000           
SPECEFF:    1.67  23.25   0.0000           
SPECEFF:    1.67  23.35   0.0000           
SPECEFF:    1.67  23.45   0.0000           
SPECEFF:    1.67  23.55   0.0000           
SPECEFF:    1.67  23.65   0.0000           
SPECEFF:    1.67  23.75   0.0000           
SPECEFF:    1.67  23.85   0.0000           
SPECEFF:    1.67  23.95   0.0000           
SPECEFF:    1.67  24.05   0.0000           
SPECEFF:    1.67  24.15   0.0000           
SPECEFF:    1.67  24.25   0.0000           
SPECEFF:    1.67  24.35   0.0000           
SPECEFF:    1.67  24.45   0.0000           
SPECEFF:    1.67  24.55   0.0000           
SPECEFF:    1.67  24.65   0.0000           
SPECEFF:    1.67  24.75   0.0000           
SPECEFF:    1.67  24.85   0.0000           
SPECEFF:    1.67  24.95   0.0000           
SPECEFF:    1.72  15.05   0.0000           
SPECEFF:    1.72  15.15   0.0000           
SPECEFF:    1.72  15.25   0.0000           
SPECEFF:    1.72  15.35   0.0000           
SPECEFF:    1.72  15.45   0.0000           
SPECEFF:    1.72  15.55   0.0000           
SPECEFF:    1.72  15.65   0.0000           
SPECEFF:    1.72  15.75   0.0000           
SPECEFF:    1.72  15.85   0.0000           
SPECEFF:    1.72  15.95   0.0000           
SPECEFF:    1.72  16.05   0.0000           
SPECEFF:    1.72  16.15   0.0000           
SPECEFF:    1.72  16.25   0.0000           
SPECEFF:    1.72  16.35   0.0000           
SPECEFF:    1.72  16.45   0.0000           
SPECEFF:    1.72  16.55   0.0000           
SPECEFF:    1.72  16.65   0.0000           
SPECEFF:    1.72  16.75   0.0000           
SPECEFF:    1.72  16.85   0.0000           
SPECEFF:    1.72  16.95   0.0000           
SPECEFF:    1.72  17.05   0.0000           
SPECEFF:    1.72  17.15   0.0000           
SPECEFF:    1.72  17.25   0.0000           
SPECEFF:    1.72  17.35   0.0000           
SPECEFF:    1.72  17.45   0.0000           
SPECEFF:    1.72  17.55   0.0000           
SPECEFF:    1.72  17.65   0.0000           
SPECEFF:    1.72  17.75   0.0000           
SPECEFF:    1.72  17.85   0.0000           
SPECEFF:    1.72  17.95   0.0000           
SPECEFF:    1.72  18.05   0.0000           
SPECEFF:    1.72  18.15   0.0000           
SPECEFF:    1.72  18.25   0.0000           
SPECEFF:    1.72  18.35   0.0000           
SPECEFF:    1.72  18.45   0.0000           
SPECEFF:    1.72  18.55   0.0000           
SPECEFF:    1.72  18.65   0.0000           
SPECEFF:    1.72  18.75   0.0000           
SPECEFF:    1.72  18.85   0.0000           
SPECEFF:    1.72  18.95   0.0000           
SPECEFF:    1.72  19.05   0.0000           
SPECEFF:    1.72  19.15   0.0000           
SPECEFF:    1.72  19.25   0.0000           
SPECEFF:    1.72  19.35   0.0000           
SPECEFF:    1.72  19.45   0.0000           
SPECEFF:    1.72  19.55   0.0000           
SPECEFF:    1.72  19.65   0.0000           
SPECEFF:    1.72  19.75   0.0000           
SPECEFF:    1.72  19.85   0.0000           
SPECEFF:    1.72  19.95   0.0000           
SPECEFF:    1.72  20.05   0.0000           
SPECEFF:    1.72  20.15   0.0000           
SPECEFF:    1.72  20.25   0.0000           
SPECEFF:    1.72  20.35   0.0000           
SPECEFF:    1.72  20.45   0.0000           
SPECEFF:    1.72  20.55   0.0000           
SPECEFF:    1.72  20.65   0.0000           
SPECEFF:    1.72  20.75   0.0000           
SPECEFF:    1.72  20.85   0.0000           
SPECEFF:    1.72  20.95   0.0000           
SPECEFF:    1.72  21.05   0.0000           
SPECEFF:    1.72  21.15   0.0000           
SPECEFF:    1.72  21.25   0.0000           
SPECEFF:    1.72  21.35   0.0000           
SPECEFF:    1.72  21.45   0.0000           
SPECEFF:    1.72  21.55   0.0000           
SPECEFF:    1.72  21.65   0.0000           
SPECEFF:    1.72  21.75   0.0000           
SPECEFF:    1.72  21.85   0.0000           
SPECEFF:    1.72  21.95   0.0000           
SPECEFF:    1.72  22.05   0.0000           
SPECEFF:    1.72  22.15   0.0000           
SPECEFF:    1.72  22.25   0.0000           
SPECEFF:    1.72  22.35   0.0000           
SPECEFF:    1.72  22.45   0.0000           
SPECEFF:    1.72  22.55   0.0000           
SPECEFF:    1.72  22.65   0.0000           
SPECEFF:    1.72  22.75   0.0000           
SPECEFF:    1.72  22.85   0.0000           
SPECEFF:    1.72  22.95   0.0000           
SPECEFF:    1.72  23.05   0.0000           
SPECEFF:    1.72  23.15   0.0000           
SPECEFF:    1.72  23.25   0.0000           
SPECEFF:    1.72  23.35   0.0000           
SPECEFF:    1.72  23.45   0.0000           
SPECEFF:    1.72  23.55   0.0000           
SPECEFF:    1.72  23.65   0.0000           
SPECEFF:    1.72  23.75   0.0000           
SPECEFF:    1.72  23.85   0.0000           
SPECEFF:    1.72  23.95   0.0000           
SPECEFF:    1.72  24.05   0.0000           
SPECEFF:    1.72  24.15   0.0000           
SPECEFF:    1.72  24.25   0.0000           
SPECEFF:    1.72  24.35   0.0000           
SPECEFF:    1.72  24.45   0.0000           
SPECEFF:    1.72  24.55   0.0000           
SPECEFF:    1.72  24.65   0.0000           
SPECEFF:    1.72  24.75   0.0000           
SPECEFF:    1.72  24.85   0.0000           
SPECEFF:    1.72  24.95   0.0000           
SPECEFF:    1.77  15.05   0.0000           
SPECEFF:    1.77  15.15   0.0000           
SPECEFF:    1.77  15.25   0.0000           
SPECEFF:    1.77  15.35   0.0000           
SPECEFF:    1.77  15.45   0.0000           
SPECEFF:    1.77  15.55   0.0000           
SPECEFF:    1.77  15.65   0.0000           
SPECEFF:    1.77  15.75   0.0000           
SPECEFF:    1.77  15.85   0.0000           
SPECEFF:    1.77  15.95   0.0000           
SPECEFF:    1.77  16.05   0.0000           
SPECEFF:    1.77  16.15   0.0000           
SPECEFF:    1.77  16.25   0.0000           
SPECEFF:    1.77  16.35   0.0000           
SPECEFF:    1.77  16.45   0.0000           
SPECEFF:    1.77  16.55   0.0000           
SPECEFF:    1.77  16.65   0.0000           
SPECEFF:    1.77  16.75   0.0000           
SPECEFF:    1.77  16.85   0.0000           
SPECEFF:    1.77  16.95   0.0000           
SPECEFF:    1.77  17.05   0.0000           
SPECEFF:    1.77  17.15   0.0000           
SPECEFF:    1.77  17.25   0.0000           
SPECEFF:    1.77  17.35   0.0000           
SPECEFF:    1.77  17.45   0.0000           
SPECEFF:    1.77  17.55   0.0000           
SPECEFF:    1.77  17.65   0.0000           
SPECEFF:    1.77  17.75   0.0000           
SPECEFF:    1.77  17.85   0.0000           
SPECEFF:    1.77  17.95   0.0000           
SPECEFF:    1.77  18.05   0.0000           
SPECEFF:    1.77  18.15   0.0000           
SPECEFF:    1.77  18.25   0.0000           
SPECEFF:    1.77  18.35   0.0000           
SPECEFF:    1.77  18.45   0.0000           
SPECEFF:    1.77  18.55   0.0000           
SPECEFF:    1.77  18.65   0.0000           
SPECEFF:    1.77  18.75   0.0000           
SPECEFF:    1.77  18.85   0.0000           
SPECEFF:    1.77  18.95   0.0000           
SPECEFF:    1.77  19.05   0.0000           
SPECEFF:    1.77  19.15   0.0000           
SPECEFF:    1.77  19.25   0.0000           
SPECEFF:    1.77  19.35   0.0000           
SPECEFF:    1.77  19.45   0.0000           
SPECEFF:    1.77  19.55   0.0000           
SPECEFF:    1.77  19.65   0.0000           
SPECEFF:    1.77  19.75   0.0000           
SPECEFF:    1.77  19.85   0.0000           
SPECEFF:    1.77  19.95   0.0000           
SPECEFF:    1.77  20.05   0.0000           
SPECEFF:    1.77  20.15   0.0000           
SPECEFF:    1.77  20.25   0.0000           
SPECEFF:    1.77  20.35   0.0000           
SPECEFF:    1.77  20.45   0.0000           
SPECEFF:    1.77  20.55   0.0000           
SPECEFF:    1.77  20.65   0.0000           
SPECEFF:    1.77  20.75   0.0000           
SPECEFF:    1.77  20.85   0.0000           
SPECEFF:    1.77  20.95   0.0000           
SPECEFF:    1.77  21.05   0.0000           
SPECEFF:    1.77  21.15   0.0000           
SPECEFF:    1.77  21.25   0.0000           
SPECEFF:    1.77  21.35   0.0000           
SPECEFF:    1.77  21.45   0.0000           
SPECEFF:    1.77  21.55   0.0000           
SPECEFF:    1.77  21.65   0.0000           
SPECEFF:    1.77  21.75   0.0000           
SPECEFF:    1.77  21.85   0.0000           
SPECEFF:    1.77  21.95   0.0000           
SPECEFF:    1.77  22.05   0.0000           
SPECEFF:    1.77  22.15   0.0000           
SPECEFF:    1.77  22.25   0.0000           
SPECEFF:    1.77  22.35   0.0000           
SPECEFF:    1.77  22.45   0.0000           
SPECEFF:    1.77  22.55   0.0000           
SPECEFF:    1.77  22.65   0.0000           
SPECEFF:    1.77  22.75   0.0000           
SPECEFF:    1.77  22.85   0.0000           
SPECEFF:    1.77  22.95   0.0000           
SPECEFF:    1.77  23.05   0.0000           
SPECEFF:    1.77  23.15   0.0000           
SPECEFF:    1.77  23.25   0.0000           
SPECEFF:    1.77  23.35   0.0000           
SPECEFF:    1.77  23.45   0.0000           
SPECEFF:    1.77  23.55   0.0000           
SPECEFF:    1.77  23.65   0.0000           
SPECEFF:    1.77  23.75   0.0000           
SPECEFF:    1.77  23.85   0.0000           
SPECEFF:    1.77  23.95   0.0000           
SPECEFF:    1.77  24.05   0.0000           
SPECEFF:    1.77  24.15   0.0000           
SPECEFF:    1.77  24.25   0.0000           
SPECEFF:    1.77  24.35   0.0000           
SPECEFF:    1.77  24.45   0.0000           
SPECEFF:    1.77  24.55   0.0000           
SPECEFF:    1.77  24.65   0.0000           
SPECEFF:    1.77  24.75   0.0000           
SPECEFF:    1.77  24.85   0.0000           
SPECEFF:    1.77  24.95   0.0000           
SPECEFF:    1.82  15.05   0.0000           
SPECEFF:    1.82  15.15   0.0000           
SPECEFF:    1.82  15.25   0.0000           
SPECEFF:    1.82  15.35   0.0000           
SPECEFF:    1.82  15.45   0.0000           
SPECEFF:    1.82  15.55   0.0000           
SPECEFF:    1.82  15.65   0.0000           
SPECEFF:    1.82  15.75   0.0000           
SPECEFF:    1.82  15.85   0.0000           
SPECEFF:    1.82  15.95   0.0000           
SPECEFF:    1.82  16.05   0.0000           
SPECEFF:    1.82  16.15   0.0000           
SPECEFF:    1.82  16.25   0.0000           
SPECEFF:    1.82  16.35   0.0000           
SPECEFF:    1.82  16.45   0.0000           
SPECEFF:    1.82  16.55   0.0000           
SPECEFF:    1.82  16.65   0.0000           
SPECEFF:    1.82  16.75   0.0000           
SPECEFF:    1.82  16.85   0.0000           
SPECEFF:    1.82  16.95   0.0000           
SPECEFF:    1.82  17.05   0.0000           
SPECEFF:    1.82  17.15   0.0000           
SPECEFF:    1.82  17.25   0.0000           
SPECEFF:    1.82  17.35   0.0000           
SPECEFF:    1.82  17.45   0.0000           
SPECEFF:    1.82  17.55   0.0000           
SPECEFF:    1.82  17.65   0.0000           
SPECEFF:    1.82  17.75   0.0000           
SPECEFF:    1.82  17.85   0.0000           
SPECEFF:    1.82  17.95   0.0000           
SPECEFF:    1.82  18.05   0.0000           
SPECEFF:    1.82  18.15   0.0000           
SPECEFF:    1.82  18.25   0.0000           
SPECEFF:    1.82  18.35   0.0000           
SPECEFF:    1.82  18.45   0.0000           
SPECEFF:    1.82  18.55   0.0000           
SPECEFF:    1.82  18.65   0.0000           
SPECEFF:    1.82  18.75   0.0000           
SPECEFF:    1.82  18.85   0.0000           
SPECEFF:    1.82  18.95   0.0000           
SPECEFF:    1.82  19.05   0.0000           
SPECEFF:    1.82  19.15   0.0000           
SPECEFF:    1.82  19.25   0.0000           
SPECEFF:    1.82  19.35   0.0000           
SPECEFF:    1.82  19.45   0.0000           
SPECEFF:    1.82  19.55   0.0000           
SPECEFF:    1.82  19.65   0.0000           
SPECEFF:    1.82  19.75   0.0000           
SPECEFF:    1.82  19.85   0.0000           
SPECEFF:    1.82  19.95   0.0000           
SPECEFF:    1.82  20.05   0.0000           
SPECEFF:    1.82  20.15   0.0000           
SPECEFF:    1.82  20.25   0.0000           
SPECEFF:    1.82  20.35   0.0000           
SPECEFF:    1.82  20.45   0.0000           
SPECEFF:    1.82  20.55   0.0000           
SPECEFF:    1.82  20.65   0.0000           
SPECEFF:    1.82  20.75   0.0000           
SPECEFF:    1.82  20.85   0.0000           
SPECEFF:    1.82  20.95   0.0000           
SPECEFF:    1.82  21.05   0.0000           
SPECEFF:    1.82  21.15   0.0000           
SPECEFF:    1.82  21.25   0.0000           
SPECEFF:    1.82  21.35   0.0000           
SPECEFF:    1.82  21.45   0.0000           
SPECEFF:    1.82  21.55   0.0000           
SPECEFF:    1.82  21.65   0.0000           
SPECEFF:    1.82  21.75   0.0000           
SPECEFF:    1.82  21.85   0.0000           
SPECEFF:    1.82  21.95   0.0000           
SPECEFF:    1.82  22.05   0.0000           
SPECEFF:    1.82  22.15   0.0000           
SPECEFF:    1.82  22.25   0.0000           
SPECEFF:    1.82  22.35   0.0000           
SPECEFF:    1.82  22.45   0.0000           
SPECEFF:    1.82  22.55   0.0000           
SPECEFF:    1.82  22.65   0.0000           
SPECEFF:    1.82  22.75   0.0000           
SPECEFF:    1.82  22.85   0.0000           
SPECEFF:    1.82  22.95   0.0000           
SPECEFF:    1.82  23.05   0.0000           
SPECEFF:    1.82  23.15   0.0000           
SPECEFF:    1.82  23.25   0.0000           
SPECEFF:    1.82  23.35   0.0000           
SPECEFF:    1.82  23.45   0.0000           
SPECEFF:    1.82  23.55   0.0000           
SPECEFF:    1.82  23.65   0.0000           
SPECEFF:    1.82  23.75   0.0000           
SPECEFF:    1.82  23.85   0.0000           
SPECEFF:    1.82  23.95   0.0000           
SPECEFF:    1.82  24.05   0.0000           
SPECEFF:    1.82  24.15   0.0000           
SPECEFF:    1.82  24.25   0.0000           
SPECEFF:    1.82  24.35   0.0000           
SPECEFF:    1.82  24.45   0.0000           
SPECEFF:    1.82  24.55   0.0000           
SPECEFF:    1.82  24.65   0.0000           
SPECEFF:    1.82  24.75   0.0000           
SPECEFF:    1.82  24.85   0.0000           
SPECEFF:    1.82  24.95   0.0000           
SPECEFF:    1.87  15.05   0.0000           
SPECEFF:    1.87  15.15   0.0000           
SPECEFF:    1.87  15.25   0.0000           
SPECEFF:    1.87  15.35   0.0000           
SPECEFF:    1.87  15.45   0.0000           
SPECEFF:    1.87  15.55   0.0000           
SPECEFF:    1.87  15.65   0.0000           
SPECEFF:    1.87  15.75   0.0000           
SPECEFF:    1.87  15.85   0.0000           
SPECEFF:    1.87  15.95   0.0000           
SPECEFF:    1.87  16.05   0.0000           
SPECEFF:    1.87  16.15   0.0000           
SPECEFF:    1.87  16.25   0.0000           
SPECEFF:    1.87  16.35   0.0000           
SPECEFF:    1.87  16.45   0.0000           
SPECEFF:    1.87  16.55   0.0000           
SPECEFF:    1.87  16.65   0.0000           
SPECEFF:    1.87  16.75   0.0000           
SPECEFF:    1.87  16.85   0.0000           
SPECEFF:    1.87  16.95   0.0000           
SPECEFF:    1.87  17.05   0.0000           
SPECEFF:    1.87  17.15   0.0000           
SPECEFF:    1.87  17.25   0.0000           
SPECEFF:    1.87  17.35   0.0000           
SPECEFF:    1.87  17.45   0.0000           
SPECEFF:    1.87  17.55   0.0000           
SPECEFF:    1.87  17.65   0.0000           
SPECEFF:    1.87  17.75   0.0000           
SPECEFF:    1.87  17.85   0.0000           
SPECEFF:    1.87  17.95   0.0000           
SPECEFF:    1.87  18.05   0.0000           
SPECEFF:    1.87  18.15   0.0000           
SPECEFF:    1.87  18.25   0.0000           
SPECEFF:    1.87  18.35   0.0000           
SPECEFF:    1.87  18.45   0.0000           
SPECEFF:    1.87  18.55   0.0000           
SPECEFF:    1.87  18.65   0.0000           
SPECEFF:    1.87  18.75   0.0000           
SPECEFF:    1.87  18.85   0.0000           
SPECEFF:    1.87  18.95   0.0000           
SPECEFF:    1.87  19.05   0.0000           
SPECEFF:    1.87  19.15   0.0000           
SPECEFF:    1.87  19.25   0.0000           
SPECEFF:    1.87  19.35   0.0000           
SPECEFF:    1.87  19.45   0.0000           
SPECEFF:    1.87  19.55   0.0000           
SPECEFF:    1.87  19.65   0.0000           
SPECEFF:    1.87  19.75   0.0000           
SPECEFF:    1.87  19.85   0.0000           
SPECEFF:    1.87  19.95   0.0000           
SPECEFF:    1.87  20.05   0.0000           
SPECEFF:    1.87  20.15   0.0000           
SPECEFF:    1.87  20.25   0.0000           
SPECEFF:    1.87  20.35   0.0000           
SPECEFF:    1.87  20.45   0.0000           
SPECEFF:    1.87  20.55   0.0000           
SPECEFF:    1.87  20.65   0.0000           
SPECEFF:    1.87  20.75   0.0000           
SPECEFF:    1.87  20.85   0.0000           
SPECEFF:    1.87  20.95   0.0000           
SPECEFF:    1.87  21.05   0.0000           
SPECEFF:    1.87  21.15   0.0000           
SPECEFF:    1.87  21.25   0.0000           
SPECEFF:    1.87  21.35   0.0000           
SPECEFF:    1.87  21.45   0.0000           
SPECEFF:    1.87  21.55   0.0000           
SPECEFF:    1.87  21.65   0.0000           
SPECEFF:    1.87  21.75   0.0000           
SPECEFF:    1.87  21.85   0.0000           
SPECEFF:    1.87  21.95   0.0000           
SPECEFF:    1.87  22.05   0.0000           
SPECEFF:    1.87  22.15   0.0000           
SPECEFF:    1.87  22.25   0.0000           
SPECEFF:    1.87  22.35   0.0000           
SPECEFF:    1.87  22.45   0.0000           
SPECEFF:    1.87  22.55   0.0000           
SPECEFF:    1.87  22.65   0.0000           
SPECEFF:    1.87  22.75   0.0000           
SPECEFF:    1.87  22.85   0.0000           
SPECEFF:    1.87  22.95   0.0000           
